filtered-0-typhoon_duration_hours,filtered-0-temperature,filtered-0-rainfall,filtered-0-humidity,filtered-0-crime_overall,filtered-0-oil_price,filtered-0-cpi_composite,filtered-0-cpi_a,filtered-0-cpi_b,filtered-0-cpi_c,filtered-0-gdp,filtered-0-gdp_deflator_index,filtered-0-exchange_mainland,filtered-0-exchange_taiwan,filtered-0-exchange_macausar,filtered-0-exchange_southkorea,filtered-0-exchange_usa,unfiltered-month=1,unfiltered-month=2,unfiltered-month=3,unfiltered-month=4,unfiltered-month=5,unfiltered-month=6,unfiltered-month=7,unfiltered-month=8,unfiltered-month=9,unfiltered-month=10,unfiltered-month=11,unfiltered-month=12,unfiltered-quarter=1,unfiltered-quarter=2,unfiltered-quarter=3,unfiltered-quarter=4,unfiltered-day_of_week=Thursday,unfiltered-day_of_week=Friday,unfiltered-day_of_week=Saturday,unfiltered-day_of_week=Sunday,unfiltered-day_of_week=Monday,unfiltered-day_of_week=Tuesday,unfiltered-day_of_week=Wednesday,unfiltered-Holiday_China=Z,unfiltered-Holiday_China=C,unfiltered-Holiday_China=D,unfiltered-Holiday_China=E,unfiltered-Holiday_China=F,unfiltered-Holiday_China=G,unfiltered-Holiday_China=A,unfiltered-Holiday_China=O,unfiltered-Holiday_China=B,unfiltered-Holiday_Taiwan=C,unfiltered-Holiday_Taiwan=Z,unfiltered-Holiday_Taiwan=E,unfiltered-Holiday_Taiwan=F,unfiltered-Holiday_Taiwan=G,unfiltered-Holiday_Taiwan=A,unfiltered-Holiday_Taiwan=B,unfiltered-Holiday_Taiwan=H,unfiltered-Holiday_Macau=Z,unfiltered-Holiday_Macau=C,unfiltered-Holiday_Macau=O,unfiltered-Holiday_Macau=D,unfiltered-Holiday_Macau=E,unfiltered-Holiday_Macau=F,unfiltered-Holiday_Macau=G,unfiltered-Holiday_Macau=H,unfiltered-Holiday_Macau=I,unfiltered-Holiday_Macau=J,unfiltered-Holiday_Macau=K,unfiltered-Holiday_Macau=L,unfiltered-Holiday_Macau=M,unfiltered-Holiday_Macau=N,unfiltered-Holiday_Macau=A,unfiltered-Holiday_Macau=B,unfiltered-Holiday_SouthKorea=Z,unfiltered-Holiday_SouthKorea=P,unfiltered-Holiday_SouthKorea=O,unfiltered-Holiday_SouthKorea=M,unfiltered-Holiday_SouthKorea=L,unfiltered-Holiday_SouthKorea=F,unfiltered-Holiday_SouthKorea=R,unfiltered-Holiday_SouthKorea=S,unfiltered-Holiday_SouthKorea=T,unfiltered-Holiday_SouthKorea=A,unfiltered-Holiday_SouthKorea=B,unfiltered-Holiday_SouthKorea=N,unfiltered-Holiday_US=Z,unfiltered-Holiday_US=D,unfiltered-Holiday_US=E,unfiltered-Holiday_US=F,unfiltered-Holiday_US=G,unfiltered-Holiday_US=H,unfiltered-Holiday_US=I,unfiltered-Holiday_US=J,unfiltered-Holiday_US=K,unfiltered-Holiday_US=A,unfiltered-Holiday_US=B,unfiltered-Holiday_US=C,unfiltered-event_protest=1,unfiltered-days_to_event_marathon=0,unfiltered-days_to_event_marathon=1,unfiltered-days_to_event_marathon=2,unfiltered-days_to_event_marathon=3,unfiltered-days_to_event_creamfields=0,unfiltered-days_to_event_creamfields=1,unfiltered-days_to_event_creamfields=2,unfiltered-days_to_event_creamfields=3,unfiltered-days_to_event_complexcon=0,unfiltered-days_to_event_complexcon=1,unfiltered-days_to_event_complexcon=2,unfiltered-days_to_event_complexcon=3,unfiltered-days_to_event_hksevens=0,unfiltered-days_to_event_hksevens=1,unfiltered-days_to_event_hksevens=2,unfiltered-days_to_event_hksevens=3,unfiltered-days_to_event_clockenflap=0,unfiltered-days_to_event_clockenflap=1,unfiltered-days_to_event_clockenflap=2,unfiltered-days_to_event_clockenflap=3,unfiltered-max_signal=0,unfiltered-max_signal=1,unfiltered-max_signal=3,unfiltered-max_signal=8,unfiltered-max_signal=9,unfiltered-max_signal=10,unfiltered-event_marathon_binarized,unfiltered-event_creamfields_binarized,unfiltered-event_complexcon_binarized,unfiltered-event_hksevens_binarized,unfiltered-event_clockenflap_binarized,unfiltered-typhoon_morning_binarized,unfiltered-typhoon_present_binarized,unfiltered-typhoon_high_signal_binarized,y
-0.190454,-0.28241,-0.262314,0.8797,0.358637,0.657779,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,0.255783,0.314788,-0.256119,0.262146,0.523453,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124320
-0.190454,-0.709265,-0.238686,1.414308,0.358637,1.072866,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.213361,0.268758,-1.435708,0.262146,0.411174,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106278
-0.190454,-0.668612,-0.2505,-0.635025,0.358637,1.233342,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.195317,0.161356,-0.153546,0.262146,0.523453,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94193
-0.190454,-0.749917,-0.262314,-1.971546,0.358637,1.020878,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.195317,0.146013,-0.256119,0.262146,0.519443,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102128
-0.190454,-0.770244,-0.260384,-0.99143,0.358637,0.964492,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.213361,-0.022762,-0.10226,0.262146,0.511423,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101547
-0.190454,-0.404369,-0.260384,0.612396,0.358637,0.914473,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.38929,-0.068791,0.410605,-0.05266,0.599642,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,124113
-0.190454,0.042812,-0.262314,0.701497,0.358637,0.657779,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.38929,-0.068791,2.35949,-0.05266,0.599642,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,169398
-0.190454,0.388361,-0.262314,0.077787,0.358637,0.657779,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.114119,-0.084134,2.154345,-0.05266,0.471324,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,130881
-0.190454,0.286729,-0.262314,0.25599,0.358637,1.005479,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.272004,0.08464,-0.050973,-0.05266,0.471324,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103257
-0.190454,0.347708,-0.262314,0.25599,0.358637,1.050635,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.326136,-0.007419,-0.204833,-0.05266,0.527463,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103118
-0.190454,-0.424695,-0.260384,0.523294,0.358637,0.971091,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.380268,-0.130164,-0.204833,-0.05266,0.579592,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104217
-0.190454,0.042812,-0.262314,0.523294,0.358637,1.135042,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.366735,-0.114821,0.102886,-0.05266,0.679841,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102100
-0.190454,0.205423,-0.260384,0.434193,0.358637,0.657779,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.321625,-0.053448,0.000313,-0.05266,0.707911,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101052
-0.190454,0.388361,-0.260384,0.345091,0.358637,0.657779,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,-0.321625,-0.053448,0.615751,-0.05266,0.695881,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136051
-0.190454,0.530645,-0.258376,0.701497,0.358637,0.657779,0.277118,0.282347,0.273213,0.25686,-0.16683,0.069835,0.06181,-0.053448,0.513178,-0.05266,0.667811,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93145
-0.190454,0.571298,-0.260384,0.434193,-0.348741,1.28614,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.393801,-0.176193,0.0516,-0.05266,0.707911,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70121
-0.190454,0.510319,-0.262314,0.345091,-0.348741,1.443838,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.38929,-0.16085,-0.050973,-0.05266,0.860289,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80419
-0.190454,0.571298,-0.260384,0.345091,-0.348741,1.561938,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.407334,-0.099478,0.102886,-0.05266,0.78811,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94788
-0.190454,0.550972,-0.260384,0.434193,-0.348741,1.637313,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.402823,-0.176193,0.0516,-0.05266,0.76405,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,186375
-0.190454,0.408687,-0.2505,0.434193,-0.348741,1.76375,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.380268,-0.252909,0.615751,-0.05266,0.79212,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,173337
-0.190454,-0.018167,-0.155986,1.147004,-0.348741,1.238553,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.380268,-0.252909,0.615751,-0.05266,0.820189,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,93750
-0.190454,0.185097,-0.226871,1.057903,-0.348741,1.238553,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,0.585087,-0.252909,0.154172,-0.05266,0.808159,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84918
-0.190454,0.124118,-0.262314,0.968801,-0.348741,1.660239,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.357713,-0.191537,1.077329,-0.05266,0.904398,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98001
-0.190454,-0.323063,-0.260384,0.166888,-0.348741,1.629324,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.371246,-0.084134,-0.153546,-0.05266,0.852269,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98104
-0.190454,-0.160452,-0.262314,-0.724126,-0.348741,1.58139,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.34418,-0.360311,-0.307406,-0.367465,1.052766,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118908
-0.190454,0.002159,-0.262314,0.077787,-0.348741,1.596673,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.357713,-0.344968,0.0516,-0.367465,1.144995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120367
-0.190454,0.266402,-0.262314,0.166888,-0.348741,1.644608,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.362224,-0.421684,0.154172,-0.367465,1.104896,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134180
-0.190454,0.489993,-0.262314,0.077787,-0.348741,1.238553,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.362224,-0.421684,1.077329,-0.367465,1.116926,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,172133
-0.190454,0.652604,-0.262314,0.166888,-0.348741,1.238553,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,0.007678,-0.421684,1.128615,-0.367465,1.128956,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,131363
-0.190454,0.652604,-0.262314,0.25599,-0.348741,1.552212,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.425378,-0.621145,0.102886,-0.682271,0.78009,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110487
-0.190454,0.693257,-0.262314,0.077787,-0.348741,1.562633,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.402823,-0.682518,0.102886,-0.682271,0.896378,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99447
-0.190454,0.794889,-0.262314,0.166888,-0.348741,1.359431,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.420867,-0.513743,0.205459,-0.367465,0.820189,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107628
-0.190454,0.489993,0.076359,0.345091,-0.348741,1.172208,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.402823,-0.605802,-0.050973,-0.367465,0.896378,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105887
-0.190454,0.632277,-0.175677,0.345091,-0.348741,1.283014,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.420867,-0.713204,-0.256119,-0.367465,0.860289,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120123
-0.190454,0.591625,1.399549,0.434193,-0.348741,1.238553,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,-0.416356,-0.713204,0.872183,-0.367465,0.876329,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145830
-0.190454,-0.119799,2.951145,1.236106,-0.348741,1.238553,-0.051699,-0.136084,-0.038801,0.042138,-0.397151,0.310971,0.544488,-0.713204,0.974756,-0.367465,0.916428,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102034
